FlowDuration,BwdPacketLengthStd,DstPort,TotalLengthofFwdPacket,FlowIATMax,PacketLengthVariance,PacketLengthStd,BwdPacketLengthMax,FlowPackets/s,RSTFlagCount,PacketLengthMax,FwdPacketLengthMax,BwdPacketLengthMean,PacketLengthMean,SubflowFwdBytes,BwdSegmentSizeAvg,FwdPackets/s,FwdPacketLengthMean,AveragePacketSize,FwdSegmentSizeAvg,FlowBytes/s,FwdRSTFlags,FwdPacketLengthStd,SubflowBwdBytes,TotalLengthofBwdPacket,FlowIATMean,BwdInitWinBytes,FwdIATMax,FwdIATStd,FwdHeaderLength,BwdBulkRateAvg,BwdHeaderLength,FwdIATTotal,FwdSegSizeMin,FWDInitWinBytes
0.07572269,0.0006155021,0.00026051584,2.9496196e-06,0.02713374,7.070162e-06,0.001840992,0.00054920587,1.3524341e-06,0.011998038,0.00031345294,0.00039055155,0.0028881333,0.004515045,0.002187039,0.0025142618,1.9219844e-06,0.0019351735,0.0050393688,0.00160922,1.3776965e-06,1.6140008e-06,0.0011902546,0.0023750835,2.0543605e-06,0.0060728295,1.580318e-05,0.028587643,0.018504033,0.5095275,2.2163056e-06,0.51151067,0.076228224,0.73150945,0.44833884
0.11129979,0.03434,0.00012467965,0.000101852296,0.01721615,0.000933425,0.04555385,0.05388702,1.1771239e-06,3.398344e-05,0.04260662,0.027573518,0.026985005,0.04689217,0.022106685,0.025374336,1.584467e-06,0.019438135,0.04344118,0.016390974,9.625658e-07,1.500391e-06,0.020611491,0.02739647,1.1242258e-06,0.001982435,0.0029282516,0.019787185,0.010566051,0.5271896,1.3519852e-06,0.5354919,0.1092471,0.75223076,0.463019
0.10821851,0.03284246,0.00036373187,0.00018473541,0.019629681,0.0012801344,0.042315297,0.053871013,2.8981467e-06,0.00030955955,0.041496444,0.027073277,0.024485007,0.043621693,0.021790184,0.024704175,4.1442268e-06,0.017689995,0.042654123,0.016258841,2.72928e-06,3.5534285e-06,0.020967402,0.025741898,3.0722445e-06,0.0032360125,0.0033711179,0.021268051,0.011512631,0.5145556,3.3618562e-06,0.52239245,0.10615917,0.7357156,0.45280406
0.07555226,0.0014281016,0.00049288635,5.2386827e-06,0.027646942,1.5276944e-05,0.0026153165,0.0015283506,9.1044416e-07,0.011046637,0.00107013,0.0010894326,0.0025907191,0.0043267645,0.0019860987,0.0027105538,1.574021e-06,0.002434396,0.004940814,0.0017811414,1.4667489e-06,1.3106404e-06,0.001816426,0.002535643,1.5934698e-06,0.005676689,4.9975017e-05,0.025228785,0.018808398,0.5033211,1.5944108e-06,0.5090696,0.073983304,0.723599,0.4498671
0.10673039,0.034594852,0.0004135291,0.00015174525,0.019338686,0.0011698061,0.040936343,0.05408201,3.5386977e-06,0.000386339,0.043290325,0.026012849,0.023507122,0.04222498,0.020214621,0.023461848,4.788194e-06,0.016400678,0.041672718,0.016291998,2.9205205e-06,3.917051e-06,0.019441541,0.024939453,4.2500074e-06,0.0030476726,0.0038322103,0.020200616,0.011487609,0.51188236,4.336733e-06,0.5188767,0.10370035,0.732017,0.44985422
0.09396515,0.020659618,0.0008877889,0.00010173911,0.022029711,0.00063406565,0.026280405,0.03196379,4.6322684e-06,0.0028760566,0.024256188,0.016352288,0.014587334,0.028256183,0.012832227,0.015356954,4.995318e-06,0.010988134,0.027959524,0.010950263,3.9378756e-06,3.9468314e-06,0.013341708,0.015561504,4.682525e-06,0.0042044753,0.0020307987,0.022329682,0.013431261,0.49869278,4.362293e-06,0.5072204,0.09265915,0.7178147,0.4404403
0.10262065,0.03174632,0.0008610971,0.00018988899,0.021457871,0.0011531695,0.037121456,0.050434615,5.6499e-06,0.001676082,0.040573254,0.023675298,0.019882336,0.037256792,0.019140856,0.022724427,7.0712404e-06,0.014253533,0.038842805,0.015550647,5.1098677e-06,5.3157873e-06,0.018633936,0.021396108,6.9509383e-06,0.004151563,0.0034802624,0.022120997,0.0121702505,0.49688646,6.936701e-06,0.5048909,0.10012723,0.7131854,0.4372193
0.10741651,0.032439694,0.00028279444,0.0001506767,0.018283376,0.0011809067,0.04268704,0.05156138,2.4825843e-06,0.00021743555,0.040412445,0.025994396,0.023978977,0.043829907,0.020766556,0.023371598,3.370472e-06,0.017210228,0.041249163,0.01558258,2.1164037e-06,2.750573e-06,0.019600097,0.024856612,2.8790726e-06,0.0029011418,0.0035707534,0.020517858,0.011316875,0.517313,3.1558418e-06,0.52552533,0.10635105,0.7399223,0.45498818
0.10824471,0.033983298,0.00037810585,0.00017796356,0.018647691,0.0012961994,0.04347128,0.0541087,2.892569e-06,0.00028983015,0.042592205,0.027524251,0.02462541,0.044234972,0.021602193,0.024513634,4.2667957e-06,0.017575188,0.04230554,0.01601388,2.8640654e-06,3.451799e-06,0.020243851,0.025332583,3.7280004e-06,0.0031833688,0.0039218194,0.020963488,0.011741689,0.5196142,3.5761243e-06,0.52799314,0.10609584,0.7424614,0.4570041
0.1099237,0.03431272,0.00027936828,0.00015956997,0.017536335,0.0012339226,0.044384122,0.05247318,2.5171983e-06,0.00015975373,0.04244909,0.026944323,0.024740335,0.045114942,0.021058736,0.023704994,3.23396e-06,0.017608803,0.042159077,0.01586989,1.957615e-06,2.8515692e-06,0.019495504,0.025728088,2.8348315e-06,0.0028116365,0.0037561061,0.01960984,0.011134249,0.5266376,3.2350829e-06,0.53517574,0.108226314,0.7515277,0.46237588
0.10603646,0.032495566,0.0002599063,0.00013568888,0.01824489,0.0009777169,0.042891968,0.051154412,2.4213637e-06,0.00018373165,0.04100209,0.026103733,0.02387668,0.043204837,0.020925988,0.024087863,2.7997214e-06,0.017213438,0.041655,0.015057656,1.6647756e-06,2.752158e-06,0.019315176,0.025185093,2.8049517e-06,0.002584834,0.0034858498,0.020008737,0.010799462,0.5143725,2.5168501e-06,0.52271914,0.104385786,0.7358923,0.45135215
0.078964405,0.009016264,0.0010271291,4.632232e-05,0.0256978,0.00016695673,0.012228989,0.0128943855,2.8180764e-06,0.00803212,0.009750266,0.007965276,0.007867914,0.01450375,0.005671083,0.0075124544,3.1063405e-06,0.0062816553,0.014338958,0.00532352,3.4511047e-06,2.6969196e-06,0.0068389988,0.007858067,3.2430466e-06,0.0042729527,0.0005913123,0.025573963,0.016336571,0.49323237,2.7795134e-06,0.4980016,0.078387134,0.7118762,0.43531504
0.074065715,0.005271608,0.00086688704,2.001238e-05,0.02517033,7.14834e-05,0.007265164,0.006670517,1.9492468e-06,0.0105070025,0.0052238754,0.004261325,0.00553422,0.00970419,0.0034033014,0.0047538574,2.4067906e-06,0.0040904293,0.009535515,0.0036653883,2.2636075e-06,1.9066947e-06,0.0041112723,0.005240492,2.9421997e-06,0.0046816757,0.00030536027,0.024700003,0.016599903,0.50046194,2.1548472e-06,0.5049456,0.07370203,0.72213787,0.44432816
0.093248524,0.019879535,0.0010010288,8.931578e-05,0.024202812,0.0004351543,0.024292275,0.031573333,5.1772354e-06,0.0036604116,0.024228958,0.015322698,0.013977486,0.025808735,0.012553412,0.015137252,6.115087e-06,0.010481175,0.026926512,0.010271918,5.0354515e-06,5.2296227e-06,0.0125460075,0.015151748,5.7708744e-06,0.004561811,0.0017798701,0.023118397,0.013959766,0.49265778,5.827328e-06,0.49929005,0.090724505,0.7085411,0.43366143
0.097134374,0.028873133,0.0010724836,0.00013535986,0.022390073,0.000720265,0.03325744,0.045522485,5.6544386e-06,0.0014645165,0.034882594,0.021559903,0.018341282,0.034503225,0.017325845,0.019472314,7.56162e-06,0.014006235,0.036903806,0.014292141,5.3442986e-06,5.258469e-06,0.017083436,0.020716991,7.3583965e-06,0.00404285,0.0034680443,0.022889681,0.012117932,0.49223745,6.7826204e-06,0.4989782,0.0956062,0.7064463,0.43258357
0.09745218,0.02821361,0.0010236868,0.00013624014,0.023520222,0.0006654441,0.03255287,0.04591461,6.5464774e-06,0.0021328635,0.03516884,0.021837635,0.018883714,0.03425412,0.01650008,0.019397248,8.4566045e-06,0.013821066,0.03627355,0.013271252,6.4152555e-06,6.1784363e-06,0.01748994,0.019050125,8.731561e-06,0.0044744676,0.0025555366,0.023897704,0.013333382,0.4964922,8.560947e-06,0.5026104,0.09581559,0.7127125,0.436969
0.076497294,0.00012073296,5.7930178e-05,1.0246439e-06,0.029181242,2.7284161e-06,0.0012477,0.00010597113,8.6273644e-07,0.010888591,5.231479e-05,9.811989e-05,0.0023815222,0.003930743,0.001956838,0.0018247085,1.4205917e-06,0.00071943493,0.004390971,0.0009980638,9.4700016e-07,1.1645168e-06,0.0003936728,0.0019433126,1.697965e-06,0.0055678017,2.1095866e-06,0.030517474,0.017744342,0.5197243,1.5421803e-06,0.5196666,0.07854467,0.74398994,0.4557321
